1119.000000,-340.000000,-311.000000
1011.000000,-110.000000,-310.000000
822.000000,-17.000000,-287.000000
611.000000,39.000000,-153.000000
398.000000,55.000000,5.000000
268.000000,66.000000,145.000000
221.000000,43.000000,269.000000
241.000000,-125.000000,396.000000
352.000000,-294.000000,513.000000
425.000000,-493.000000,639.000000
277.000000,-845.000000,766.000000
-148.000000,-1267.000000,923.000000
-795.000000,-1498.000000,1127.000000
-1577.000000,-1394.000000,1298.000000
-2395.000000,-992.000000,1488.000000
-2830.000000,-30.000000,1682.000000
-3384.000000,488.000000,2024.000000
-4117.000000,393.000000,2474.000000
-4981.000000,227.000000,2937.000000
-5997.000000,-259.000000,3434.000000
-7180.000000,-1128.000000,3955.000000
-8496.000000,-1947.000000,4521.000000
-9826.000000,-2393.000000,5168.000000
-11011.000000,-2419.000000,5930.000000
-11969.000000,-2129.000000,6736.000000
-12759.000000,-1769.000000,7474.000000
-13529.000000,-1670.000000,8111.000000
-14478.000000,-2135.000000,8643.000000
-15673.000000,-3356.000000,9169.000000
-17065.000000,-5158.000000,9958.000000
-18614.000000,-7077.000000,11039.000000
-19754.000000,-8338.000000,11808.000000
-19697.000000,-8138.000000,11628.000000
-17959.000000,-6526.000000,10048.000000
-15018.000000,-4413.000000,7530.000000
-11751.000000,-2831.000000,4808.000000
-9953.000000,-2095.000000,3457.000000
-9250.000000,-2095.000000,2905.000000
-8605.000000,-1928.000000,2529.000000
-7345.000000,-1166.000000,2177.000000
-5630.000000,-62.000000,1601.000000
-3776.000000,786.000000,843.000000
-2082.000000,1132.000000,-31.000000
-858.000000,1025.000000,-793.000000
92.000000,836.000000,-1592.000000
997.000000,929.000000,-2470.000000
1823.000000,1193.000000,-3262.000000
2578.000000,1527.000000,-3946.000000
3412.000000,1890.000000,-4556.000000
4254.000000,2263.000000,-5092.000000
5019.000000,2497.000000,-5497.000000
5624.000000,2556.000000,-5860.000000
6235.000000,2511.000000,-6188.000000
7056.000000,2579.000000,-6536.000000
7998.000000,2720.000000,-6883.000000
8934.000000,2785.000000,-7197.000000
9804.000000,2814.000000,-7437.000000
10568.000000,2918.000000,-7665.000000
11224.000000,3133.000000,-7943.000000
11793.000000,3416.000000,-8286.000000
12288.000000,3556.000000,-8652.000000
12740.000000,3563.000000,-8934.000000
13117.000000,3469.000000,-9127.000000
13225.000000,3351.000000,-9283.000000
12923.000000,3126.000000,-9314.000000
12387.000000,2850.000000,-9180.000000
11855.000000,2598.000000,-8859.000000
11364.000000,2386.000000,-8366.000000
10847.000000,2169.000000,-7819.000000
10252.000000,1929.000000,-7316.000000
9532.000000,1769.000000,-6813.000000
8710.000000,1623.000000,-6337.000000
7777.000000,1494.000000,-5767.000000
6760.000000,1325.000000,-5115.000000
5706.000000,1115.000000,-4407.000000
4634.000000,752.000000,-3635.000000
3436.000000,128.000000,-2758.000000
2015.000000,-608.000000,-1811.000000
390.000000,-1175.000000,-919.000000
-1111.000000,-1363.000000,-258.000000
-2187.000000,-1184.000000,155.000000
-2862.000000,-909.000000,453.000000
