6.000000,1018.000000,928.000000
-78.000000,1247.000000,937.000000
-7.000000,1554.000000,995.000000
203.000000,1589.000000,957.000000
281.000000,1470.000000,827.000000
239.000000,1364.000000,681.000000
214.000000,1231.000000,525.000000
240.000000,1034.000000,415.000000
281.000000,855.000000,364.000000
359.000000,751.000000,300.000000
424.000000,673.000000,195.000000
445.000000,589.000000,156.000000
445.000000,397.000000,136.000000
296.000000,225.000000,-13.000000
160.000000,159.000000,-197.000000
48.000000,-30.000000,-346.000000
-90.000000,-288.000000,-369.000000
-171.000000,-321.000000,-468.000000
-61.000000,-19.000000,-833.000000
249.000000,475.000000,-1498.000000
637.000000,897.000000,-2230.000000
1027.000000,1230.000000,-2916.000000
1483.000000,1530.000000,-3634.000000
2080.000000,1715.000000,-4370.000000
2748.000000,1717.000000,-5143.000000
3321.000000,1508.000000,-5969.000000
3777.000000,1082.000000,-6863.000000
4133.000000,509.000000,-7730.000000
4452.000000,18.000000,-8557.000000
4810.000000,-191.000000,-9328.000000
5221.000000,-43.000000,-10060.000000
5683.000000,368.000000,-10727.000000
6190.000000,885.000000,-11396.000000
6664.000000,1394.000000,-12093.000000
7031.000000,1709.000000,-12794.000000
7230.000000,1771.000000,-13328.000000
7402.000000,1919.000000,-13732.000000
7575.000000,2153.000000,-14074.000000
7725.000000,2454.000000,-14343.000000
7904.000000,2730.000000,-14515.000000
8042.000000,3015.000000,-14549.000000
8052.000000,3280.000000,-14338.000000
7874.000000,3392.000000,-13938.000000
7577.000000,3355.000000,-13385.000000
7321.000000,3276.000000,-12762.000000
7170.000000,3098.000000,-11956.000000
7054.000000,2775.000000,-11053.000000
6815.000000,2447.000000,-10227.000000
6458.000000,2202.000000,-9518.000000
5992.000000,1942.000000,-8853.000000
5603.000000,1491.000000,-8072.000000
5285.000000,935.000000,-7151.000000
4913.000000,330.000000,-6243.000000
4417.000000,-173.000000,-5445.000000
3928.000000,-509.000000,-4752.000000
3556.000000,-697.000000,-4045.000000
3261.000000,-762.000000,-3344.000000
2965.000000,-850.000000,-2707.000000
2664.000000,-950.000000,-2194.000000
2361.000000,-987.000000,-1709.000000
2024.000000,-1022.000000,-1242.000000
1686.000000,-1123.000000,-871.000000
1371.000000,-1202.000000,-591.000000
1105.000000,-1116.000000,-301.000000
876.000000,-1054.000000,18.000000
620.000000,-1154.000000,421.000000
314.000000,-1300.000000,907.000000
-85.000000,-1400.000000,1377.000000
-540.000000,-1338.000000,1788.000000
-1024.000000,-1185.000000,2233.000000
-1472.000000,-1053.000000,2699.000000
-1832.000000,-904.000000,3131.000000
-2148.000000,-781.000000,3495.000000
-2393.000000,-657.000000,3775.000000
-2560.000000,-543.000000,3992.000000
-2631.000000,-511.000000,4249.000000
-2681.000000,-685.000000,4645.000000
-2850.000000,-1031.000000,5231.000000
-3148.000000,-1364.000000,5965.000000
-3483.000000,-1558.000000,6805.000000
-3805.000000,-1544.000000,7689.000000
-4147.000000,-1374.000000,8549.000000
-4431.000000,-1161.000000,9383.000000
-4574.000000,-1034.000000,10214.000000
