-1549.000000,-638.000000,1139.000000
-1375.000000,-681.000000,1044.000000
-1095.000000,-761.000000,1001.000000
-968.000000,-900.000000,1020.000000
-979.000000,-1063.000000,1101.000000
-974.000000,-1125.000000,1274.000000
-614.000000,-858.000000,1365.000000
-702.000000,-1097.000000,1736.000000
-721.000000,-1185.000000,2079.000000
-459.000000,-936.000000,2300.000000
-118.000000,-1063.000000,2424.000000
226.000000,-1438.000000,2509.000000
591.000000,-1786.000000,2644.000000
1000.000000,-2229.000000,2801.000000
1280.000000,-2664.000000,3047.000000
1485.000000,-3074.000000,3227.000000
1693.000000,-3421.000000,3223.000000
1974.000000,-3760.000000,3107.000000
2314.000000,-4057.000000,2846.000000
2740.000000,-4269.000000,2422.000000
3196.000000,-4525.000000,1867.000000
3813.000000,-4835.000000,1318.000000
4608.000000,-5251.000000,841.000000
5375.000000,-5822.000000,469.000000
6062.000000,-6276.000000,111.000000
6676.000000,-6483.000000,-370.000000
7080.000000,-6486.000000,-1042.000000
7399.000000,-6406.000000,-1807.000000
7751.000000,-6274.000000,-2494.000000
8151.000000,-6048.000000,-3089.000000
8371.000000,-5801.000000,-3601.000000
8437.000000,-5499.000000,-3986.000000
8447.000000,-5190.000000,-4187.000000
8364.000000,-4964.000000,-4327.000000
8170.000000,-4809.000000,-4508.000000
7980.000000,-4603.000000,-4703.000000
7767.000000,-4433.000000,-4917.000000
7506.000000,-4466.000000,-5103.000000
7286.000000,-4586.000000,-5282.000000
7102.000000,-4784.000000,-5538.000000
6978.000000,-5056.000000,-5872.000000
6759.000000,-5337.000000,-6239.000000
6413.000000,-5430.000000,-6566.000000
5912.000000,-5251.000000,-6836.000000
5314.000000,-4873.000000,-7012.000000
4722.000000,-4459.000000,-7074.000000
4176.000000,-4175.000000,-7085.000000
3645.000000,-4047.000000,-7111.000000
3044.000000,-4105.000000,-7241.000000
2413.000000,-4107.000000,-7499.000000
1851.000000,-3928.000000,-7898.000000
1423.000000,-3815.000000,-8229.000000
1147.000000,-3938.000000,-8324.000000
919.000000,-4238.000000,-8286.000000
596.000000,-4607.000000,-8228.000000
226.000000,-4882.000000,-8145.000000
-147.000000,-4956.000000,-8132.000000
-593.000000,-4920.000000,-8173.000000
-1156.000000,-4864.000000,-8220.000000
-1639.000000,-4694.000000,-8228.000000
-1939.000000,-4443.000000,-8189.000000
-2219.000000,-4350.000000,-8020.000000
-2714.000000,-4476.000000,-7661.000000
-3388.000000,-4604.000000,-7240.000000
-4075.000000,-4646.000000,-6816.000000
-4536.000000,-4617.000000,-6325.000000
-4919.000000,-4698.000000,-5764.000000
-5460.000000,-4995.000000,-5126.000000
-6044.000000,-5357.000000,-4508.000000
-6755.000000,-5724.000000,-3949.000000
-7406.000000,-5952.000000,-3369.000000
-7735.000000,-5827.000000,-2828.000000
