-1684.000000,-669.000000,1097.000000
-1712.000000,-542.000000,1018.000000
-1767.000000,-538.000000,954.000000
-1783.000000,-654.000000,856.000000
-1808.000000,-792.000000,722.000000
-1643.000000,-762.000000,540.000000
-1291.000000,-804.000000,133.000000
-591.000000,-822.000000,-348.000000
-22.000000,-1324.000000,-783.000000
539.000000,-1886.000000,-1324.000000
1306.000000,-2113.000000,-1990.000000
2128.000000,-2136.000000,-2728.000000
3078.000000,-1582.000000,-3535.000000
4219.000000,-197.000000,-4469.000000
5540.000000,1591.000000,-5538.000000
6824.000000,3025.000000,-6555.000000
7876.000000,3717.000000,-7458.000000
8720.000000,3932.000000,-8217.000000
9407.000000,3971.000000,-8875.000000
9882.000000,3932.000000,-9400.000000
10186.000000,3831.000000,-9772.000000
10441.000000,3649.000000,-9994.000000
10683.000000,3336.000000,-10008.000000
10869.000000,2819.000000,-9806.000000
10928.000000,1998.000000,-9408.000000
10818.000000,1059.000000,-8966.000000
10522.000000,232.000000,-8561.000000
9958.000000,-306.000000,-8266.000000
9285.000000,-457.000000,-8073.000000
8657.000000,-272.000000,-7886.000000
7988.000000,-58.000000,-7601.000000
7279.000000,27.000000,-7114.000000
6577.000000,-102.000000,-6468.000000
5915.000000,-410.000000,-5644.000000
5307.000000,-767.000000,-4781.000000
4688.000000,-1207.000000,-3986.000000
3926.000000,-1716.000000,-3264.000000
3081.000000,-2183.000000,-2646.000000
2321.000000,-2447.000000,-2110.000000
1529.000000,-2432.000000,-1621.000000
600.000000,-2207.000000,-1139.000000
-367.000000,-2025.000000,-584.000000
-1274.000000,-2105.000000,40.000000
-2134.000000,-2379.000000,677.000000
-2972.000000,-2651.000000,1328.000000
-3799.000000,-2850.000000,1980.000000
-4685.000000,-3008.000000,2623.000000
-5653.000000,-3161.000000,3252.000000
-6635.000000,-3234.000000,3838.000000
-7476.000000,-3194.000000,4415.000000
-8261.000000,-3201.000000,5048.000000
-9082.000000,-3348.000000,5737.000000
-9759.000000,-3548.000000,6423.000000
-10267.000000,-3656.000000,7069.000000
-10705.000000,-3560.000000,7610.000000
-11085.000000,-3430.000000,8019.000000
-11423.000000,-3521.000000,8430.000000
-11748.000000,-3601.000000,8838.000000
-11944.000000,-3402.000000,8972.000000
-12133.000000,-2917.000000,8713.000000
-12211.000000,-2165.000000,8127.000000
-11943.000000,-1416.000000,7268.000000
-11346.000000,-1142.000000,6550.000000
-10472.000000,-1509.000000,6116.000000
-9852.000000,-2205.000000,5662.000000
-9386.000000,-2680.000000,5433.000000
-8786.000000,-2806.000000,5069.000000
-8182.000000,-2514.000000,4572.000000
-7160.000000,-1741.000000,3931.000000
-5620.000000,-720.000000,3228.000000
-4056.000000,90.000000,2489.000000
-2601.000000,491.000000,1678.000000
-1224.000000,551.000000,859.000000
138.000000,602.000000,-58.000000
1573.000000,647.000000,-1090.000000
3073.000000,645.000000,-2156.000000
4453.000000,572.000000,-3159.000000
5554.000000,491.000000,-3993.000000
6460.000000,567.000000,-4692.000000
7167.000000,829.000000,-5304.000000
7758.000000,1083.000000,-5796.000000
8253.000000,1283.000000,-6263.000000
8737.000000,1370.000000,-6707.000000
9214.000000,1286.000000,-7137.000000
9672.000000,1037.000000,-7581.000000
10075.000000,679.000000,-8077.000000
10252.000000,458.000000,-8383.000000
10407.000000,237.000000,-8622.000000
10477.000000,86.000000,-8793.000000
10445.000000,42.000000,-8889.000000
10252.000000,40.000000,-8896.000000
10025.000000,41.000000,-8862.000000
9790.000000,70.000000,-8805.000000
9470.000000,125.000000,-8729.000000
9103.000000,230.000000,-8591.000000
8635.000000,326.000000,-8365.000000
8042.000000,436.000000,-8036.000000
7381.000000,517.000000,-7611.000000
6777.000000,488.000000,-7055.000000
6127.000000,445.000000,-6432.000000
5481.000000,556.000000,-5884.000000
4805.000000,640.000000,-5459.000000
4068.000000,592.000000,-5062.000000
3434.000000,370.000000,-4633.000000
3001.000000,1.000000,-4207.000000
2536.000000,-538.000000,-3714.000000
1943.000000,-1155.000000,-3150.000000
1325.000000,-1717.000000,-2522.000000
679.000000,-2089.000000,-1818.000000
-64.000000,-2192.000000,-1148.000000
-964.000000,-2097.000000,-611.000000
-1914.000000,-1915.000000,-124.000000
-2742.000000,-1827.000000,406.000000
-3381.000000,-2043.000000,917.000000
-3969.000000,-2477.000000,1463.000000
-4530.000000,-2924.000000,2014.000000
-5121.000000,-3257.000000,2458.000000
-6090.000000,-3579.000000,2859.000000
-7238.000000,-3609.000000,3260.000000
-8169.000000,-3175.000000,3684.000000
-9093.000000,-2603.000000,4098.000000
-10123.000000,-2359.000000,4441.000000
-11221.000000,-2651.000000,4715.000000
-12431.000000,-3282.000000,4908.000000
-13577.000000,-3912.000000,5139.000000
-14643.000000,-4587.000000,5602.000000
-15174.000000,-5088.000000,6347.000000
-15184.000000,-5032.000000,7241.000000
-15390.000000,-4737.000000,8014.000000
-15951.000000,-4360.000000,8593.000000
-16349.000000,-3608.000000,8960.000000
-16457.000000,-2502.000000,8985.000000
-16505.000000,-1489.000000,8421.000000
-16275.000000,-742.000000,7710.000000
-14928.000000,-507.000000,7014.000000
-13545.000000,-1062.000000,6172.000000
-12174.000000,-2005.000000,5104.000000
-10427.000000,-2463.000000,4496.000000
-8696.000000,-2287.000000,4102.000000
-7123.000000,-1693.000000,3495.000000
-5892.000000,-944.000000,2735.000000
-4936.000000,-178.000000,2003.000000
-3865.000000,679.000000,1478.000000
-2858.000000,1514.000000,1124.000000
-2144.000000,2132.000000,842.000000
-1652.000000,2561.000000,635.000000
-1202.000000,2957.000000,543.000000
-679.000000,3374.000000,501.000000
-254.000000,3698.000000,441.000000
76.000000,3832.000000,323.000000
461.000000,3807.000000,115.000000
938.000000,3671.000000,-158.000000
1520.000000,3485.000000,-465.000000
1938.000000,3223.000000,-755.000000
1895.000000,2889.000000,-1013.000000
1790.000000,2683.000000,-1209.000000
1851.000000,2602.000000,-1258.000000
1994.000000,2584.000000,-1194.000000
2125.000000,2641.000000,-1036.000000
2242.000000,2684.000000,-881.000000
2345.000000,2649.000000,-822.000000
2335.000000,2574.000000,-790.000000
2192.000000,2453.000000,-739.000000
2042.000000,2268.000000,-622.000000
1922.000000,2057.000000,-427.000000
1806.000000,1835.000000,-238.000000
1663.000000,1661.000000,-99.000000
1610.000000,1627.000000,-24.000000
1625.000000,1622.000000,6.000000
1523.000000,1526.000000,38.000000
1405.000000,1362.000000,11.000000
1373.000000,1184.000000,-41.000000
1415.000000,1131.000000,-66.000000
1521.000000,1260.000000,-65.000000
1625.000000,1473.000000,20.000000
1769.000000,1686.000000,186.000000
1946.000000,1859.000000,376.000000
2197.000000,1982.000000,462.000000
2422.000000,1941.000000,438.000000
2372.000000,1675.000000,361.000000
2057.000000,1229.000000,285.000000
1788.000000,886.000000,256.000000
1775.000000,817.000000,257.000000
1951.000000,971.000000,270.000000
2215.000000,1191.000000,267.000000
2517.000000,1307.000000,269.000000
2772.000000,1287.000000,297.000000
2975.000000,1050.000000,354.000000
2980.000000,603.000000,382.000000
2765.000000,95.000000,280.000000
2441.000000,-296.000000,77.000000
2047.000000,-521.000000,-108.000000
1730.000000,-570.000000,-260.000000
1614.000000,-449.000000,-407.000000
1662.000000,-176.000000,-508.000000
1736.000000,116.000000,-504.000000
1701.000000,288.000000,-402.000000
1502.000000,366.000000,-322.000000
1273.000000,430.000000,-280.000000
1109.000000,483.000000,-237.000000
