177.000000,340.000000,367.000000
-152.000000,202.000000,532.000000
-499.000000,-9.000000,797.000000
-802.000000,-261.000000,1071.000000
-1022.000000,-488.000000,1283.000000
-1181.000000,-630.000000,1500.000000
-1297.000000,-711.000000,1706.000000
-1497.000000,-695.000000,1923.000000
-1928.000000,-579.000000,2181.000000
-2617.000000,-481.000000,2547.000000
-3496.000000,-441.000000,3031.000000
-4452.000000,-493.000000,3567.000000
-5408.000000,-623.000000,4131.000000
-6293.000000,-831.000000,4732.000000
-7193.000000,-1063.000000,5322.000000
-8213.000000,-1397.000000,5832.000000
-9274.000000,-1779.000000,6322.000000
-10378.000000,-2398.000000,6737.000000
-11641.000000,-3434.000000,7238.000000
-12887.000000,-4422.000000,7973.000000
-13823.000000,-4985.000000,8783.000000
-14566.000000,-5286.000000,9300.000000
-15090.000000,-5380.000000,9486.000000
-14992.000000,-5134.000000,9384.000000
-14342.000000,-4396.000000,9105.000000
-13777.000000,-3252.000000,8137.000000
-13146.000000,-2613.000000,8301.000000
-12618.000000,-2193.000000,8296.000000
-11549.000000,-2327.000000,7342.000000
-10116.000000,-2518.000000,6129.000000
-8222.000000,-2388.000000,5194.000000
-6603.000000,-2001.000000,4556.000000
-4941.000000,-1446.000000,3681.000000
-3436.000000,-875.000000,2717.000000
-1955.000000,-278.000000,1963.000000
-344.000000,283.000000,1278.000000
1236.000000,750.000000,406.000000
2509.000000,1139.000000,-417.000000
3685.000000,1465.000000,-1035.000000
4843.000000,1589.000000,-1605.000000
6016.000000,1491.000000,-2204.000000
7067.000000,1307.000000,-2813.000000
7912.000000,1089.000000,-3342.000000
8539.000000,863.000000,-3724.000000
9043.000000,650.000000,-4014.000000
9477.000000,403.000000,-4258.000000
9789.000000,91.000000,-4447.000000
9970.000000,-186.000000,-4576.000000
9973.000000,-277.000000,-4584.000000
9859.000000,-225.000000,-4525.000000
9730.000000,-175.000000,-4500.000000
9573.000000,-328.000000,-4566.000000
9441.000000,-693.000000,-4671.000000
9449.000000,-1257.000000,-4820.000000
9508.000000,-2004.000000,-5045.000000
9609.000000,-2696.000000,-5294.000000
9706.000000,-3290.000000,-5568.000000
9667.000000,-3563.000000,-5868.000000
9391.000000,-3293.000000,-6080.000000
8850.000000,-2512.000000,-6081.000000
8159.000000,-1519.000000,-5943.000000
7407.000000,-768.000000,-5764.000000
6796.000000,-385.000000,-5613.000000
6336.000000,-448.000000,-5587.000000
5963.000000,-843.000000,-5599.000000
5683.000000,-1422.000000,-5608.000000
5533.000000,-1889.000000,-5736.000000
5404.000000,-1986.000000,-6011.000000
5063.000000,-1635.000000,-6385.000000
4410.000000,-1043.000000,-6683.000000
3598.000000,-340.000000,-6882.000000
2866.000000,268.000000,-6930.000000
2218.000000,421.000000,-6940.000000
1411.000000,-49.000000,-7088.000000
469.000000,-1072.000000,-7384.000000
-760.000000,-2450.000000,-7790.000000
-1718.000000,-3506.000000,-8104.000000
-2194.000000,-4090.000000,-8182.000000
-2451.000000,-4121.000000,-8046.000000
-2503.000000,-3771.000000,-7741.000000
-2809.000000,-3566.000000,-7293.000000
-3536.000000,-3637.000000,-6787.000000
